asl/train/A/A110.jpg | label=A | reason=no_hand_detected
asl/train/N/N1074.jpg | label=N | reason=no_hand_detected
asl/train/N/N107.jpg | label=N | reason=no_hand_detected
asl/train/N/N1071.jpg | label=N | reason=no_hand_detected
asl/train/N/N1075.jpg | label=N | reason=no_hand_detected
asl/train/N/N1077.jpg | label=N | reason=no_hand_detected
asl/train/N/N1078.jpg | label=N | reason=no_hand_detected
asl/train/N/N1079.jpg | label=N | reason=no_hand_detected
asl/train/N/N1080.jpg | label=N | reason=no_hand_detected
asl/train/N/N1073.jpg | label=N | reason=no_hand_detected
asl/train/N/N108.jpg | label=N | reason=no_hand_detected
asl/train/N/N1076.jpg | label=N | reason=no_hand_detected
asl/train/N/N1081.jpg | label=N | reason=no_hand_detected
asl/train/N/N1086.jpg | label=N | reason=no_hand_detected
asl/train/N/N1083.jpg | label=N | reason=no_hand_detected
asl/train/N/N1082.jpg | label=N | reason=no_hand_detected
asl/train/N/N1084.jpg | label=N | reason=no_hand_detected
asl/train/N/N1087.jpg | label=N | reason=no_hand_detected
asl/train/N/N1085.jpg | label=N | reason=no_hand_detected
asl/train/N/N1088.jpg | label=N | reason=no_hand_detected
asl/train/N/N109.jpg | label=N | reason=no_hand_detected
asl/train/N/N1090.jpg | label=N | reason=no_hand_detected
asl/train/N/N1089.jpg | label=N | reason=no_hand_detected
asl/train/N/N11.jpg | label=N | reason=no_hand_detected
asl/train/N/N1091.jpg | label=N | reason=no_hand_detected
asl/train/N/N110.jpg | label=N | reason=no_hand_detected
asl/train/N/N1121.jpg | label=N | reason=no_hand_detected
asl/train/N/N1125.jpg | label=N | reason=no_hand_detected
asl/train/N/N111.jpg | label=N | reason=no_hand_detected
asl/train/N/N1123.jpg | label=N | reason=no_hand_detected
asl/train/N/N1128.jpg | label=N | reason=no_hand_detected
asl/train/N/N1130.jpg | label=N | reason=no_hand_detected
asl/train/N/N1129.jpg | label=N | reason=no_hand_detected
asl/train/N/N1122.jpg | label=N | reason=no_hand_detected
asl/train/N/N1133.jpg | label=N | reason=no_hand_detected
asl/train/N/N1131.jpg | label=N | reason=no_hand_detected
asl/train/N/N112.jpg | label=N | reason=no_hand_detected
asl/train/N/N1132.jpg | label=N | reason=no_hand_detected
asl/train/N/N113.jpg | label=N | reason=no_hand_detected
asl/train/N/N1137.jpg | label=N | reason=no_hand_detected
asl/train/N/N1136.jpg | label=N | reason=no_hand_detected
asl/train/N/N1139.jpg | label=N | reason=no_hand_detected
asl/train/N/N1138.jpg | label=N | reason=no_hand_detected
asl/train/N/N1140.jpg | label=N | reason=no_hand_detected
asl/train/N/N1135.jpg | label=N | reason=no_hand_detected
asl/train/N/N1134.jpg | label=N | reason=no_hand_detected
asl/train/N/N1142.jpg | label=N | reason=no_hand_detected
asl/train/N/N1148.jpg | label=N | reason=no_hand_detected
asl/train/N/N1144.jpg | label=N | reason=no_hand_detected
asl/train/N/N1141.jpg | label=N | reason=no_hand_detected
asl/train/N/N1146.jpg | label=N | reason=no_hand_detected
asl/train/N/N1143.jpg | label=N | reason=no_hand_detected
asl/train/N/N114.jpg | label=N | reason=no_hand_detected
asl/train/N/N1145.jpg | label=N | reason=no_hand_detected
asl/train/N/N1147.jpg | label=N | reason=no_hand_detected
asl/train/N/N1153.jpg | label=N | reason=no_hand_detected
asl/train/N/N1149.jpg | label=N | reason=no_hand_detected
asl/train/N/N1155.jpg | label=N | reason=no_hand_detected
asl/train/N/N115.jpg | label=N | reason=no_hand_detected
asl/train/N/N1154.jpg | label=N | reason=no_hand_detected
asl/train/N/N1150.jpg | label=N | reason=no_hand_detected
asl/train/N/N1158.jpg | label=N | reason=no_hand_detected
asl/train/N/N1157.jpg | label=N | reason=no_hand_detected
asl/train/N/N1162.jpg | label=N | reason=no_hand_detected
asl/train/N/N1159.jpg | label=N | reason=no_hand_detected
asl/train/N/N1164.jpg | label=N | reason=no_hand_detected
asl/train/N/N1160.jpg | label=N | reason=no_hand_detected
asl/train/N/N1163.jpg | label=N | reason=no_hand_detected
asl/train/N/N1161.jpg | label=N | reason=no_hand_detected
asl/train/N/N1165.jpg | label=N | reason=no_hand_detected
asl/train/N/N116.jpg | label=N | reason=no_hand_detected
asl/train/N/N1167.jpg | label=N | reason=no_hand_detected
asl/train/N/N1166.jpg | label=N | reason=no_hand_detected
asl/train/N/N1169.jpg | label=N | reason=no_hand_detected
asl/train/N/N1168.jpg | label=N | reason=no_hand_detected
asl/train/N/N1171.jpg | label=N | reason=no_hand_detected
asl/train/N/N1173.jpg | label=N | reason=no_hand_detected
asl/train/N/N1176.jpg | label=N | reason=no_hand_detected
asl/train/N/N1174.jpg | label=N | reason=no_hand_detected
asl/train/N/N1179.jpg | label=N | reason=no_hand_detected
asl/train/N/N1175.jpg | label=N | reason=no_hand_detected
asl/train/N/N1172.jpg | label=N | reason=no_hand_detected
asl/train/N/N1178.jpg | label=N | reason=no_hand_detected
asl/train/N/N1177.jpg | label=N | reason=no_hand_detected
asl/train/N/N1184.jpg | label=N | reason=no_hand_detected
asl/train/N/N1186.jpg | label=N | reason=no_hand_detected
asl/train/N/N118.jpg | label=N | reason=no_hand_detected
asl/train/N/N1187.jpg | label=N | reason=no_hand_detected
asl/train/N/N1185.jpg | label=N | reason=no_hand_detected
asl/train/N/N1189.jpg | label=N | reason=no_hand_detected
asl/train/N/N1188.jpg | label=N | reason=no_hand_detected
asl/train/N/N1190.jpg | label=N | reason=no_hand_detected
asl/train/N/N1191.jpg | label=N | reason=no_hand_detected
asl/train/N/N1192.jpg | label=N | reason=no_hand_detected
asl/train/N/N1193.jpg | label=N | reason=no_hand_detected
asl/train/N/N119.jpg | label=N | reason=no_hand_detected
asl/train/N/N1194.jpg | label=N | reason=no_hand_detected
asl/train/N/N1198.jpg | label=N | reason=no_hand_detected
asl/train/N/N1199.jpg | label=N | reason=no_hand_detected
asl/train/N/N1200.jpg | label=N | reason=no_hand_detected
asl/train/N/N1196.jpg | label=N | reason=no_hand_detected
asl/train/N/N1195.jpg | label=N | reason=no_hand_detected
asl/train/N/N120.jpg | label=N | reason=no_hand_detected
asl/train/N/N1202.jpg | label=N | reason=no_hand_detected
asl/train/N/N12.jpg | label=N | reason=no_hand_detected
asl/train/N/N1203.jpg | label=N | reason=no_hand_detected
asl/train/N/N1207.jpg | label=N | reason=no_hand_detected
asl/train/N/N1201.jpg | label=N | reason=no_hand_detected
asl/train/N/N1209.jpg | label=N | reason=no_hand_detected
asl/train/N/N1210.jpg | label=N | reason=no_hand_detected
asl/train/N/N121.jpg | label=N | reason=no_hand_detected
asl/train/N/N1212.jpg | label=N | reason=no_hand_detected
asl/train/N/N1205.jpg | label=N | reason=no_hand_detected
asl/train/N/N1218.jpg | label=N | reason=no_hand_detected
asl/train/N/N1217.jpg | label=N | reason=no_hand_detected
asl/train/N/N1219.jpg | label=N | reason=no_hand_detected
asl/train/N/N1216.jpg | label=N | reason=no_hand_detected
asl/train/N/N1215.jpg | label=N | reason=no_hand_detected
asl/train/N/N1213.jpg | label=N | reason=no_hand_detected
asl/train/N/N1222.jpg | label=N | reason=no_hand_detected
asl/train/N/N1214.jpg | label=N | reason=no_hand_detected
asl/train/N/N1220.jpg | label=N | reason=no_hand_detected
asl/train/N/N1224.jpg | label=N | reason=no_hand_detected
asl/train/N/N122.jpg | label=N | reason=no_hand_detected
asl/train/N/N1228.jpg | label=N | reason=no_hand_detected
asl/train/N/N1231.jpg | label=N | reason=no_hand_detected
asl/train/N/N1229.jpg | label=N | reason=no_hand_detected
asl/train/N/N1233.jpg | label=N | reason=no_hand_detected
asl/train/N/N1239.jpg | label=N | reason=no_hand_detected
asl/train/N/N123.jpg | label=N | reason=no_hand_detected
asl/train/N/N1243.jpg | label=N | reason=no_hand_detected
asl/train/N/N1234.jpg | label=N | reason=no_hand_detected
asl/train/N/N1244.jpg | label=N | reason=no_hand_detected
asl/train/N/N1236.jpg | label=N | reason=no_hand_detected
asl/train/N/N124.jpg | label=N | reason=no_hand_detected
asl/train/N/N1245.jpg | label=N | reason=no_hand_detected
asl/train/N/N1242.jpg | label=N | reason=no_hand_detected
asl/train/N/N1249.jpg | label=N | reason=no_hand_detected
asl/train/N/N1241.jpg | label=N | reason=no_hand_detected
asl/train/N/N1248.jpg | label=N | reason=no_hand_detected
asl/train/N/N1247.jpg | label=N | reason=no_hand_detected
asl/train/N/N1252.jpg | label=N | reason=no_hand_detected
asl/train/N/N1254.jpg | label=N | reason=no_hand_detected
asl/train/N/N1253.jpg | label=N | reason=no_hand_detected
asl/train/N/N1256.jpg | label=N | reason=no_hand_detected
asl/train/N/N1255.jpg | label=N | reason=no_hand_detected
asl/train/N/N1258.jpg | label=N | reason=no_hand_detected
asl/train/N/N126.jpg | label=N | reason=no_hand_detected
asl/train/N/N1261.jpg | label=N | reason=no_hand_detected
asl/train/N/N125.jpg | label=N | reason=no_hand_detected
asl/train/N/N1264.jpg | label=N | reason=no_hand_detected
asl/train/N/N1263.jpg | label=N | reason=no_hand_detected
asl/train/N/N1268.jpg | label=N | reason=no_hand_detected
asl/train/N/N1265.jpg | label=N | reason=no_hand_detected
asl/train/N/N1266.jpg | label=N | reason=no_hand_detected
asl/train/N/N1267.jpg | label=N | reason=no_hand_detected
asl/train/N/N1270.jpg | label=N | reason=no_hand_detected
asl/train/N/N1271.jpg | label=N | reason=no_hand_detected
asl/train/N/N1272.jpg | label=N | reason=no_hand_detected
asl/train/N/N1275.jpg | label=N | reason=no_hand_detected
asl/train/N/N1273.jpg | label=N | reason=no_hand_detected
asl/train/N/N1277.jpg | label=N | reason=no_hand_detected
asl/train/N/N1274.jpg | label=N | reason=no_hand_detected
asl/train/N/N1276.jpg | label=N | reason=no_hand_detected
asl/train/N/N1278.jpg | label=N | reason=no_hand_detected
asl/train/N/N128.jpg | label=N | reason=no_hand_detected
asl/train/N/N127.jpg | label=N | reason=no_hand_detected
asl/train/N/N1280.jpg | label=N | reason=no_hand_detected
asl/train/N/N1281.jpg | label=N | reason=no_hand_detected
asl/train/N/N1282.jpg | label=N | reason=no_hand_detected
asl/train/N/N1283.jpg | label=N | reason=no_hand_detected
asl/train/N/N1287.jpg | label=N | reason=no_hand_detected
asl/train/N/N1284.jpg | label=N | reason=no_hand_detected
asl/train/N/N1286.jpg | label=N | reason=no_hand_detected
asl/train/N/N1288.jpg | label=N | reason=no_hand_detected
asl/train/N/N1289.jpg | label=N | reason=no_hand_detected
asl/train/N/N1291.jpg | label=N | reason=no_hand_detected
asl/train/N/N1294.jpg | label=N | reason=no_hand_detected
asl/train/N/N1292.jpg | label=N | reason=no_hand_detected
asl/train/N/N1290.jpg | label=N | reason=no_hand_detected
asl/train/N/N129.jpg | label=N | reason=no_hand_detected
asl/train/N/N1293.jpg | label=N | reason=no_hand_detected
asl/train/N/N1295.jpg | label=N | reason=no_hand_detected
asl/train/N/N1296.jpg | label=N | reason=no_hand_detected
asl/train/N/N1298.jpg | label=N | reason=no_hand_detected
asl/train/N/N1299.jpg | label=N | reason=no_hand_detected
asl/train/N/N1300.jpg | label=N | reason=no_hand_detected
asl/train/N/N1304.jpg | label=N | reason=no_hand_detected
asl/train/N/N130.jpg | label=N | reason=no_hand_detected
asl/train/N/N13.jpg | label=N | reason=no_hand_detected
asl/train/N/N1306.jpg | label=N | reason=no_hand_detected
asl/train/N/N1308.jpg | label=N | reason=no_hand_detected
asl/train/N/N1302.jpg | label=N | reason=no_hand_detected
asl/train/N/N1303.jpg | label=N | reason=no_hand_detected
asl/train/N/N1297.jpg | label=N | reason=no_hand_detected
asl/train/N/N1309.jpg | label=N | reason=no_hand_detected
asl/train/N/N131.jpg | label=N | reason=no_hand_detected
asl/train/N/N1312.jpg | label=N | reason=no_hand_detected
asl/train/N/N1316.jpg | label=N | reason=no_hand_detected
asl/train/N/N132.jpg | label=N | reason=no_hand_detected
asl/train/N/N1317.jpg | label=N | reason=no_hand_detected
asl/train/N/N1310.jpg | label=N | reason=no_hand_detected
asl/train/N/N1319.jpg | label=N | reason=no_hand_detected
asl/train/N/N1314.jpg | label=N | reason=no_hand_detected
asl/train/N/N1313.jpg | label=N | reason=no_hand_detected
asl/train/N/N1318.jpg | label=N | reason=no_hand_detected
asl/train/N/N1321.jpg | label=N | reason=no_hand_detected
asl/train/N/N1322.jpg | label=N | reason=no_hand_detected
asl/train/N/N1323.jpg | label=N | reason=no_hand_detected
asl/train/N/N133.jpg | label=N | reason=no_hand_detected
asl/train/N/N1327.jpg | label=N | reason=no_hand_detected
asl/train/N/N1342.jpg | label=N | reason=no_hand_detected
asl/train/N/N134.jpg | label=N | reason=no_hand_detected
asl/train/N/N135.jpg | label=N | reason=no_hand_detected
asl/train/N/N136.jpg | label=N | reason=no_hand_detected
asl/train/N/N137.jpg | label=N | reason=no_hand_detected
asl/train/N/N138.jpg | label=N | reason=no_hand_detected
asl/train/N/N140.jpg | label=N | reason=no_hand_detected
asl/train/N/N139.jpg | label=N | reason=no_hand_detected
asl/train/N/N141.jpg | label=N | reason=no_hand_detected
asl/train/N/N14.jpg | label=N | reason=no_hand_detected
asl/train/N/N1473.jpg | label=N | reason=no_hand_detected
asl/train/N/N1476.jpg | label=N | reason=no_hand_detected
asl/train/N/N1484.jpg | label=N | reason=no_hand_detected
asl/train/N/N1487.jpg | label=N | reason=no_hand_detected
asl/train/N/N1479.jpg | label=N | reason=no_hand_detected
asl/train/N/N1490.jpg | label=N | reason=no_hand_detected
asl/train/N/N1481.jpg | label=N | reason=no_hand_detected
asl/train/N/N1486.jpg | label=N | reason=no_hand_detected
asl/train/N/N15.jpg | label=N | reason=no_hand_detected
asl/train/N/N1535.jpg | label=N | reason=no_hand_detected
asl/train/N/N1537.jpg | label=N | reason=no_hand_detected
asl/train/N/N1538.jpg | label=N | reason=no_hand_detected
asl/train/N/N1540.jpg | label=N | reason=no_hand_detected
asl/train/N/N1542.jpg | label=N | reason=no_hand_detected
asl/train/N/N1523.jpg | label=N | reason=no_hand_detected
asl/train/N/N16.jpg | label=N | reason=no_hand_detected
asl/train/N/N1657.jpg | label=N | reason=no_hand_detected
asl/train/N/N1663.jpg | label=N | reason=no_hand_detected
asl/train/N/N1662.jpg | label=N | reason=no_hand_detected
asl/train/N/N1654.jpg | label=N | reason=no_hand_detected
asl/train/N/N1666.jpg | label=N | reason=no_hand_detected
asl/train/N/N1672.jpg | label=N | reason=no_hand_detected
asl/train/N/N1679.jpg | label=N | reason=no_hand_detected
asl/train/N/N1696.jpg | label=N | reason=no_hand_detected
asl/train/N/N17.jpg | label=N | reason=no_hand_detected
asl/train/N/N1695.jpg | label=N | reason=no_hand_detected
asl/train/N/N1693.jpg | label=N | reason=no_hand_detected
asl/train/N/N1714.jpg | label=N | reason=no_hand_detected
asl/train/N/N1712.jpg | label=N | reason=no_hand_detected
asl/train/N/N1703.jpg | label=N | reason=no_hand_detected
asl/train/N/N1713.jpg | label=N | reason=no_hand_detected
asl/train/N/N1877.jpg | label=N | reason=no_hand_detected
asl/train/N/N1875.jpg | label=N | reason=no_hand_detected
asl/train/N/N1873.jpg | label=N | reason=no_hand_detected
asl/train/N/N1876.jpg | label=N | reason=no_hand_detected
asl/train/N/N1871.jpg | label=N | reason=no_hand_detected
asl/train/N/N1870.jpg | label=N | reason=no_hand_detected
asl/train/N/N1880.jpg | label=N | reason=no_hand_detected
asl/train/N/N1882.jpg | label=N | reason=no_hand_detected
asl/train/N/N1879.jpg | label=N | reason=no_hand_detected
asl/train/N/N1885.jpg | label=N | reason=no_hand_detected
asl/train/N/N1878.jpg | label=N | reason=no_hand_detected
asl/train/N/N1883.jpg | label=N | reason=no_hand_detected
asl/train/N/N1874.jpg | label=N | reason=no_hand_detected
asl/train/N/N1884.jpg | label=N | reason=no_hand_detected
asl/train/N/N1888.jpg | label=N | reason=no_hand_detected
asl/train/N/N1887.jpg | label=N | reason=no_hand_detected
asl/train/N/N1889.jpg | label=N | reason=no_hand_detected
asl/train/N/N1890.jpg | label=N | reason=no_hand_detected
asl/train/N/N1891.jpg | label=N | reason=no_hand_detected
asl/train/N/N1894.jpg | label=N | reason=no_hand_detected
asl/train/N/N1886.jpg | label=N | reason=no_hand_detected
asl/train/N/N2001.jpg | label=N | reason=no_hand_detected
asl/train/N/N2003.jpg | label=N | reason=no_hand_detected
asl/train/N/N2004.jpg | label=N | reason=no_hand_detected
asl/train/N/N20.jpg | label=N | reason=no_hand_detected
asl/train/N/N2.jpg | label=N | reason=no_hand_detected
asl/train/N/N2015.jpg | label=N | reason=no_hand_detected
asl/train/N/N2011.jpg | label=N | reason=no_hand_detected
asl/train/N/N2017.jpg | label=N | reason=no_hand_detected
asl/train/N/N2014.jpg | label=N | reason=no_hand_detected
asl/train/N/N2026.jpg | label=N | reason=no_hand_detected
asl/train/N/N2028.jpg | label=N | reason=no_hand_detected
asl/train/N/N2024.jpg | label=N | reason=no_hand_detected
asl/train/N/N2025.jpg | label=N | reason=no_hand_detected
asl/train/N/N2035.jpg | label=N | reason=no_hand_detected
asl/train/N/N2032.jpg | label=N | reason=no_hand_detected
asl/train/N/N2029.jpg | label=N | reason=no_hand_detected
asl/train/N/N2034.jpg | label=N | reason=no_hand_detected
asl/train/N/N2033.jpg | label=N | reason=no_hand_detected
asl/train/N/N2030.jpg | label=N | reason=no_hand_detected
asl/train/N/N2036.jpg | label=N | reason=no_hand_detected
asl/train/N/N2038.jpg | label=N | reason=no_hand_detected
asl/train/N/N2039.jpg | label=N | reason=no_hand_detected
asl/train/N/N2040.jpg | label=N | reason=no_hand_detected
asl/train/N/N2041.jpg | label=N | reason=no_hand_detected
asl/train/N/N2042.jpg | label=N | reason=no_hand_detected
asl/train/N/N2048.jpg | label=N | reason=no_hand_detected
asl/train/N/N2053.jpg | label=N | reason=no_hand_detected
asl/train/N/N2046.jpg | label=N | reason=no_hand_detected
asl/train/N/N2044.jpg | label=N | reason=no_hand_detected
asl/train/N/N2043.jpg | label=N | reason=no_hand_detected
asl/train/N/N2050.jpg | label=N | reason=no_hand_detected
asl/train/N/N2051.jpg | label=N | reason=no_hand_detected
asl/train/N/N2055.jpg | label=N | reason=no_hand_detected
asl/train/N/N2058.jpg | label=N | reason=no_hand_detected
asl/train/N/N2057.jpg | label=N | reason=no_hand_detected
asl/train/N/N2054.jpg | label=N | reason=no_hand_detected
asl/train/N/N2056.jpg | label=N | reason=no_hand_detected
asl/train/N/N2064.jpg | label=N | reason=no_hand_detected
asl/train/N/N2060.jpg | label=N | reason=no_hand_detected
asl/train/N/N2067.jpg | label=N | reason=no_hand_detected
asl/train/N/N2068.jpg | label=N | reason=no_hand_detected
asl/train/N/N2061.jpg | label=N | reason=no_hand_detected
asl/train/N/N2069.jpg | label=N | reason=no_hand_detected
asl/train/N/N2070.jpg | label=N | reason=no_hand_detected
asl/train/N/N2071.jpg | label=N | reason=no_hand_detected
asl/train/N/N2072.jpg | label=N | reason=no_hand_detected
asl/train/N/N2073.jpg | label=N | reason=no_hand_detected
asl/train/N/N2074.jpg | label=N | reason=no_hand_detected
asl/train/N/N2077.jpg | label=N | reason=no_hand_detected
asl/train/N/N2080.jpg | label=N | reason=no_hand_detected
asl/train/N/N2079.jpg | label=N | reason=no_hand_detected
asl/train/N/N2083.jpg | label=N | reason=no_hand_detected
asl/train/N/N2078.jpg | label=N | reason=no_hand_detected
asl/train/N/N2087.jpg | label=N | reason=no_hand_detected
asl/train/N/N21.jpg | label=N | reason=no_hand_detected
asl/train/N/N2092.jpg | label=N | reason=no_hand_detected
asl/train/N/N2117.jpg | label=N | reason=no_hand_detected
asl/train/N/N2124.jpg | label=N | reason=no_hand_detected
asl/train/N/N2121.jpg | label=N | reason=no_hand_detected
asl/train/N/N2128.jpg | label=N | reason=no_hand_detected
asl/train/N/N2127.jpg | label=N | reason=no_hand_detected
asl/train/N/N2129.jpg | label=N | reason=no_hand_detected
asl/train/N/N2130.jpg | label=N | reason=no_hand_detected
asl/train/N/N2126.jpg | label=N | reason=no_hand_detected
asl/train/N/N2132.jpg | label=N | reason=no_hand_detected
asl/train/N/N2133.jpg | label=N | reason=no_hand_detected
asl/train/N/N2125.jpg | label=N | reason=no_hand_detected
asl/train/N/N2135.jpg | label=N | reason=no_hand_detected
asl/train/N/N2131.jpg | label=N | reason=no_hand_detected
asl/train/N/N2134.jpg | label=N | reason=no_hand_detected
asl/train/N/N2137.jpg | label=N | reason=no_hand_detected
asl/train/N/N2140.jpg | label=N | reason=no_hand_detected
asl/train/N/N2141.jpg | label=N | reason=no_hand_detected
asl/train/N/N2139.jpg | label=N | reason=no_hand_detected
asl/train/N/N2138.jpg | label=N | reason=no_hand_detected
asl/train/N/N2142.jpg | label=N | reason=no_hand_detected
asl/train/N/N2136.jpg | label=N | reason=no_hand_detected
asl/train/N/N2145.jpg | label=N | reason=no_hand_detected
asl/train/N/N2144.jpg | label=N | reason=no_hand_detected
asl/train/N/N2143.jpg | label=N | reason=no_hand_detected
asl/train/N/N2146.jpg | label=N | reason=no_hand_detected
asl/train/N/N2148.jpg | label=N | reason=no_hand_detected
asl/train/N/N2147.jpg | label=N | reason=no_hand_detected
asl/train/N/N2150.jpg | label=N | reason=no_hand_detected
asl/train/N/N2152.jpg | label=N | reason=no_hand_detected
asl/train/N/N2151.jpg | label=N | reason=no_hand_detected
asl/train/N/N2149.jpg | label=N | reason=no_hand_detected
asl/train/N/N2153.jpg | label=N | reason=no_hand_detected
asl/train/N/N2155.jpg | label=N | reason=no_hand_detected
asl/train/N/N2158.jpg | label=N | reason=no_hand_detected
asl/train/N/N2154.jpg | label=N | reason=no_hand_detected
asl/train/N/N2157.jpg | label=N | reason=no_hand_detected
asl/train/N/N2159.jpg | label=N | reason=no_hand_detected
asl/train/N/N2162.jpg | label=N | reason=no_hand_detected
asl/train/N/N2160.jpg | label=N | reason=no_hand_detected
asl/train/N/N2161.jpg | label=N | reason=no_hand_detected
asl/train/N/N2156.jpg | label=N | reason=no_hand_detected
asl/train/N/N2163.jpg | label=N | reason=no_hand_detected
asl/train/N/N2164.jpg | label=N | reason=no_hand_detected
asl/train/N/N2165.jpg | label=N | reason=no_hand_detected
asl/train/N/N2166.jpg | label=N | reason=no_hand_detected
asl/train/N/N2168.jpg | label=N | reason=no_hand_detected
asl/train/N/N2167.jpg | label=N | reason=no_hand_detected
asl/train/N/N2169.jpg | label=N | reason=no_hand_detected
asl/train/N/N2170.jpg | label=N | reason=no_hand_detected
asl/train/N/N2171.jpg | label=N | reason=no_hand_detected
asl/train/N/N2173.jpg | label=N | reason=no_hand_detected
asl/train/N/N2172.jpg | label=N | reason=no_hand_detected
asl/train/N/N2178.jpg | label=N | reason=no_hand_detected
asl/train/N/N2174.jpg | label=N | reason=no_hand_detected
asl/train/N/N2176.jpg | label=N | reason=no_hand_detected
asl/train/N/N2179.jpg | label=N | reason=no_hand_detected
asl/train/N/N2175.jpg | label=N | reason=no_hand_detected
asl/train/N/N2177.jpg | label=N | reason=no_hand_detected
asl/train/N/N2184.jpg | label=N | reason=no_hand_detected
asl/train/N/N2183.jpg | label=N | reason=no_hand_detected
asl/train/N/N2181.jpg | label=N | reason=no_hand_detected
asl/train/N/N2185.jpg | label=N | reason=no_hand_detected
asl/train/N/N2182.jpg | label=N | reason=no_hand_detected
asl/train/N/N2188.jpg | label=N | reason=no_hand_detected
asl/train/N/N2187.jpg | label=N | reason=no_hand_detected
asl/train/N/N2186.jpg | label=N | reason=no_hand_detected
asl/train/N/N2190.jpg | label=N | reason=no_hand_detected
asl/train/N/N2191.jpg | label=N | reason=no_hand_detected
asl/train/N/N2189.jpg | label=N | reason=no_hand_detected
asl/train/N/N2192.jpg | label=N | reason=no_hand_detected
asl/train/N/N2193.jpg | label=N | reason=no_hand_detected
asl/train/N/N2195.jpg | label=N | reason=no_hand_detected
asl/train/N/N2194.jpg | label=N | reason=no_hand_detected
asl/train/N/N2196.jpg | label=N | reason=no_hand_detected
asl/train/N/N2200.jpg | label=N | reason=no_hand_detected
asl/train/N/N2201.jpg | label=N | reason=no_hand_detected
asl/train/N/N2197.jpg | label=N | reason=no_hand_detected
asl/train/N/N2202.jpg | label=N | reason=no_hand_detected
asl/train/N/N2204.jpg | label=N | reason=no_hand_detected
asl/train/N/N2205.jpg | label=N | reason=no_hand_detected
asl/train/N/N2199.jpg | label=N | reason=no_hand_detected
asl/train/N/N2198.jpg | label=N | reason=no_hand_detected
asl/train/N/N2207.jpg | label=N | reason=no_hand_detected
asl/train/N/N2206.jpg | label=N | reason=no_hand_detected
asl/train/N/N2208.jpg | label=N | reason=no_hand_detected
asl/train/N/N2209.jpg | label=N | reason=no_hand_detected
asl/train/N/N2203.jpg | label=N | reason=no_hand_detected
asl/train/N/N2210.jpg | label=N | reason=no_hand_detected
asl/train/N/N2212.jpg | label=N | reason=no_hand_detected
asl/train/N/N2215.jpg | label=N | reason=no_hand_detected
asl/train/N/N2211.jpg | label=N | reason=no_hand_detected
asl/train/N/N2214.jpg | label=N | reason=no_hand_detected
asl/train/N/N2216.jpg | label=N | reason=no_hand_detected
asl/train/N/N2213.jpg | label=N | reason=no_hand_detected
asl/train/N/N2218.jpg | label=N | reason=no_hand_detected
asl/train/N/N2219.jpg | label=N | reason=no_hand_detected
asl/train/N/N2217.jpg | label=N | reason=no_hand_detected
asl/train/N/N2220.jpg | label=N | reason=no_hand_detected
asl/train/N/N2223.jpg | label=N | reason=no_hand_detected
asl/train/N/N2221.jpg | label=N | reason=no_hand_detected
asl/train/N/N2222.jpg | label=N | reason=no_hand_detected
asl/train/N/N2224.jpg | label=N | reason=no_hand_detected
asl/train/N/N2225.jpg | label=N | reason=no_hand_detected
asl/train/N/N2227.jpg | label=N | reason=no_hand_detected
asl/train/N/N2228.jpg | label=N | reason=no_hand_detected
asl/train/N/N2226.jpg | label=N | reason=no_hand_detected
asl/train/N/N2229.jpg | label=N | reason=no_hand_detected
asl/train/N/N2231.jpg | label=N | reason=no_hand_detected
asl/train/N/N2230.jpg | label=N | reason=no_hand_detected
asl/train/N/N2233.jpg | label=N | reason=no_hand_detected
asl/train/N/N2234.jpg | label=N | reason=no_hand_detected
asl/train/N/N2236.jpg | label=N | reason=no_hand_detected
asl/train/N/N2235.jpg | label=N | reason=no_hand_detected
asl/train/N/N2232.jpg | label=N | reason=no_hand_detected
asl/train/N/N2238.jpg | label=N | reason=no_hand_detected
asl/train/N/N2237.jpg | label=N | reason=no_hand_detected
asl/train/N/N2242.jpg | label=N | reason=no_hand_detected
asl/train/N/N2240.jpg | label=N | reason=no_hand_detected
asl/train/N/N2241.jpg | label=N | reason=no_hand_detected
asl/train/N/N2245.jpg | label=N | reason=no_hand_detected
asl/train/N/N2244.jpg | label=N | reason=no_hand_detected
asl/train/N/N2243.jpg | label=N | reason=no_hand_detected
asl/train/N/N2252.jpg | label=N | reason=no_hand_detected
asl/train/N/N2247.jpg | label=N | reason=no_hand_detected
asl/train/N/N2248.jpg | label=N | reason=no_hand_detected
asl/train/N/N2253.jpg | label=N | reason=no_hand_detected
asl/train/N/N2246.jpg | label=N | reason=no_hand_detected
asl/train/N/N2251.jpg | label=N | reason=no_hand_detected
asl/train/N/N2250.jpg | label=N | reason=no_hand_detected
asl/train/N/N2249.jpg | label=N | reason=no_hand_detected
asl/train/N/N2254.jpg | label=N | reason=no_hand_detected
asl/train/N/N2259.jpg | label=N | reason=no_hand_detected
asl/train/N/N2258.jpg | label=N | reason=no_hand_detected
asl/train/N/N2264.jpg | label=N | reason=no_hand_detected
asl/train/N/N2261.jpg | label=N | reason=no_hand_detected
asl/train/N/N2266.jpg | label=N | reason=no_hand_detected
asl/train/N/N2299.jpg | label=N | reason=no_hand_detected
asl/train/N/N2269.jpg | label=N | reason=no_hand_detected
asl/train/N/N2332.jpg | label=N | reason=no_hand_detected
